"Title","year","Sex","Age_Class","Strength","Degree","Betweenness","Eigenvector","numDaysByYear","Year"
"1239",1997,"FemaleJ","Juvenile",3.27380952380952,9,0.00294724432655467,0.0901827156058246,3,"1997"
"1239",1998,"FemaleJ","Juvenile",2.74169719169719,10,0.0206816059757236,0.0911391640632171,5,"1998"
"124",1989,"Male","Adult",1.63333333333333,4,0,0.199225203873936,2,"1989"
"124",1994,"Male","Adult",2.16666666666667,3,0,5.0139683003975e-17,1,"1994"
"124",1996,"Male","Adult",5.09920634920635,16,0.107876609763402,0.220912788892992,5,"1996"
"124",1997,"Male","Adult",2.4,4,0.0324196875921014,0.0118727794854237,2,"1997"
"124",2002,"Male","Adult",2.63333333333333,6,0.189665296535526,0.0155226175512826,2,"2002"
"1247",1997,NA,"Adult",2.66666666666667,4,0,0.00856125247821069,1,"1997"
"1248",1997,NA,"Adult",3.73809523809524,6,0.0162098437960507,0.0108501604014802,2,"1997"
"1249",1997,NA,"Adult",1.66666666666667,2,0,0.00352235577222267,1,"1997"
"1251",1997,NA,"Adult",2,3,0,0.00572069988710104,1,"1997"
"1253",1997,"FemaleJ","Adult",2.56666666666667,5,0,0.199513383337897,2,"1997"
"1253",1998,"FemaleJ","Adult",1,1,0,0,1,"1998"
"1254",1997,"FemaleJ","Adult",1,1,0,0,1,"1997"
"1255",1997,NA,"Adult",1,1,0,0,1,"1997"
"1258",1997,"FemaleJ","Adult",5.71666666666667,10,0.0562186855290304,0.364677037861785,2,"1997"
"1261",1997,NA,"Adult",3.16666666666667,5,0,0.241592480472425,1,"1997"
"1264",1997,NA,"Adult",2.45238095238095,4,0,0.208645039451517,1,"1997"
"1266",1997,NA,"Adult",2.45238095238095,4,0,0.208645039451517,1,"1997"
"1267",1997,"FemaleJ","Adult",6.28674658674659,22,0.371205422929561,0.174879795948879,6,"1997"
"127",1989,NA,"Adult",3,3,0.000380734818199124,4.66545146913208e-17,1,"1989"
"127",1999,NA,"Adult",1.35238095238095,4,0,0.0479332055064839,2,"1999"
"127",2002,NA,"Adult",7.5,12,0.0572339662034318,0.149015441268191,2,"2002"
"1270",1997,NA,"Adult",1.73333333333333,3,0,0.0125821674250266,1,"1997"
"1272",1997,NA,"Juvenile",1.73333333333333,3,0,0.0125821674250267,1,"1997"
"1272",1998,NA,"Juvenile",1,1,0,0,1,"1998"
"1274",1997,NA,"Calf",1,2,0,0.00915830276734901,1,"1997"
