"Individual","Year","Prop_Female"
"3025","2006",0
"9918","2006",0.5
"56","2006",0.821643286573146
"4103","2006",0.49441000123726
"3082","2006",0.5
"3085","2006",0.5
"3086","2006",0.358442227597361
"3098","2006",0.7421875
"3101","2006",0.653846153846154
"3103","2006",0.4
"3106","2006",0.25
"3108","2006",0.571428571428571
"89","2007",0.431665807117071
"952","2007",1
"1747","2007",0.182007280291212
"3012","2007",0.339231927710843
"4103","2007",0.390674647158797
"3086","2007",0.584415584415584
"4104","2007",1
"4107","2007",0.5
"4108","2007",0.5
"4111","2007",0.571428571428571
"4113","2007",0.340659340659341
"4114","2007",0.294117647058823
"4116","2007",0.8
"4117","2007",0.340659340659341
"4118","2007",0.294117647058823
"4119","2007",0
"4120","2007",0
"76","2008",1
"1114","2008",0.666666666666667
"4200","2008",0
"4201","2008",0
"4203","2008",0
"4207","2008",0.333333333333333
"4206","2008",0.333333333333333
"4208","2008",0.666666666666667
"4513","2009",1
"4514","2009",1
"28","2010",0.526170313208807
"45","2010",0.457832682685602
"54","2010",0.441459247937453
"76","2010",0.304617849956082
"89","2010",0.225118114520831
"120","2010",0.521768055439499
"480","2010",0.205047365292488
"16","2010",0.118874922384443
"606","2010",0.263197524274115
"804","2010",0.215922601179514
"832","2010",0.534913091650918
"961","2010",0.395689831449072
"1025","2010",0
"1147","2010",0.32709645344421
"1364","2010",0.488279902600193
"1458","2010",0.337443932812769
"1757","2010",0.300029286545891
"1779","2010",0.176552237091108
"1904","2010",0.468996673401078
"2028","2010",0.110508484487631
"2048","2010",0.177531932330574
"1747","2010",0.640676016473724
"3009","2010",0.411966275355324
"3012","2010",0.173230627977775
"3025","2010",0.176280812241254
"4103","2010",0.159953594632797
"3086","2010",0.488505857230648
"4113","2010",0.602640992321944
"4114","2010",0.372502470529214
"4117","2010",0.423676127195325
"4118","2010",0.59748427672956
"4203","2010",0.333129775561149
"4206","2010",0.318810007130131
"4513","2010",0.341835886477195
"5026","2010",0.249175544140867
"5908","2010",0.458715596330275
"5910","2010",0.537254901960784
"5044","2010",0.199537419404899
"5223","2010",0.302406622711582
"5009","2010",0.316095194449495
"5075","2010",0.240796132478883
"5032","2010",0.307527562344515
"5003","2010",0.241783211420627
"5031","2010",0.25160643258948
"5033","2010",0.204742055947816
"5067","2010",0.249445961473891
"5109","2010",0.584919799449701
"5114","2010",0.503793658467947
"5111","2010",0.52688184807512
"5029","2010",0.320531317590111
"9919","2010",0.0874171165451214
"5919","2010",0.374367471228337
"5161","2010",0.448989230557565
"5158","2010",0.315622554792144
"5036","2010",0.296043745065934
"5035","2010",0.298601985445974
"5039","2010",0.231149784653096
"5127","2010",0.414126698026709
"5184","2010",0.293265340934766
"5113","2010",0.29793003961367
"5193","2010",0.468656109320088
"5148","2010",0.64228047722294
"5112","2010",0.340259617693983
"5926","2010",0.530415817173202
"5080","2010",0.433322110338987
"5078","2010",0.495844310884009
"5088","2010",0.493538721743493
"5963","2010",0.627978794585414
"5106","2010",0.488558597353405
"5069","2010",0.408699379879828
"5019","2010",0.427955021094045
"5144","2010",0.47501077361336
"5137","2010",0.5224688684353
"5986","2010",0.33976833976834
"5104","2010",0.219427090417703
"5025","2010",0.625735614744379
"5092","2010",0.816575808279808
"4514","2010",0.80555989456974
"5165","2010",0.228069984793453
"5130","2010",0.468634197988354
"5154","2010",0.572992700729927
"5028","2010",0.351219151868258
"10","2011",0.161536857635623
"45","2011",0.252809954641905
"54","2011",0.195311176431222
"76","2011",0.185155739319895
"89","2011",0.132978503190224
"92","2011",0.122225893115716
"102","2011",0.095047690777551
"162","2011",0.361401921718144
"293","2011",0.220768472191339
"409","2011",0.220537564566004
"480","2011",0.116955132934029
"16","2011",0.0781373189225651
"531","2011",0.378238425913812
"606","2011",0.272733795972999
"804","2011",0.110173826469043
"832","2011",0.221255303394449
"1336","2011",0.188305316330064
"952","2011",0.434041412033684
"961","2011",0.316797326982373
"303","2011",0.236828625211732
"170","2011",0.258489722134733
"1313","2011",0.240176391841877
"1364","2011",0.366846099065537
"1458","2011",0.121219879701472
"2102","2011",0.205185682353117
"1739","2011",0.0811619970356473
"1757","2011",0.230882402747959
"1779","2011",0.0219627461473344
"1829","2011",0.067657754539214
"1929","2011",0.543580131208997
"2013","2011",0.111654112524558
"2028","2011",0.0817420668109424
"2048","2011",0.147410516094664
"2246","2011",0.32171581769437
"3009","2011",0.129738699661387
"3012","2011",0.124513707709861
"3025","2011",0.160348921114499
"9918","2011",0.610232286055524
"4103","2011",0.121091011674851
"3098","2011",0.162772671907873
"4114","2011",0.282042575751443
"4117","2011",0.217808374757518
"4203","2011",0.265530066256397
"4206","2011",0.240901941437522
"4513","2011",0.362661084667223
"5026","2011",0.374074256969849
"5044","2011",0.300095502425102
"5009","2011",0.342369568002969
"5075","2011",0.132292336990919
"5032","2011",0.181400470720777
"5003","2011",0.153458929116073
"5031","2011",0.132899479868898
"5033","2011",0.10952684152547
"5067","2011",0.225743516258919
"5109","2011",0.2840213672391
"5114","2011",0.289953134035572
"5111","2011",0.299775238816219
"5029","2011",0.37443224569646
"9919","2011",0.079236002966331
"5161","2011",0.158534107669725
"5158","2011",0.0800940562427586
"5036","2011",0.180224226005892
"5035","2011",0.133801035963018
"5039","2011",0.329081085883405
"5127","2011",0.124793471381966
"5184","2011",0.357677484817572
"5113","2011",0.26563932629675
"5193","2011",0.302962066126137
"5148","2011",0.217859657694467
"5112","2011",0.249065276367297
"5080","2011",0.386963143682699
"5088","2011",0.542946166458995
"5106","2011",0.530150728735505
"5069","2011",0.310895454144631
"5019","2011",0.119416086054142
"5144","2011",0.353254788105762
"5137","2011",0.213808607332891
"5104","2011",0.100203454692241
"5025","2011",0.463558465453377
"5092","2011",0.428141284816071
"4514","2011",0.594767689456227
"5165","2011",0.149011484620463
"5130","2011",0.209083654279865
"5154","2011",0.250642529891608
"5011","2011",0.199572344975053
"5001","2011",0.264243502773698
"5002","2011",0.309682775507296
"5005","2011",0.333333333333333
"5006","2011",0.428571428571429
"5007","2011",0
"5016","2011",0.573492094475893
"5146","2011",0.198113791426593
"5015","2011",0.482758620689655
"5018","2011",0.121977978986319
"5021","2011",0.252636742702968
"5027","2011",0.470995231637309
"5028","2011",0.271933142246983
"5045","2011",0.35708692247455
"5041","2011",0.212104981253348
"5170","2011",0.294736842105263
"5047","2011",0.592476489028213
"5049","2011",0.147984512308814
"5052","2011",0.40387163821572
"5053","2011",0.709677419354839
"5059","2011",0.215947750732063
"5061","2011",0.185108929356152
"3016","2011",0.182027318475917
"5071","2011",0.110042830661091
"5065","2011",0.134968235645499
"5068","2011",0.136052611695886
"5179","2011",0.197629173830423
"5081","2011",0.479663394109397
"5090","2011",0.877809351588737
"5091","2011",0.521690403219344
"5099","2011",0.144441871236684
"5079","2011",0.390635596668746
"5103","2011",0.166623275188753
"5043","2011",0
"5228","2011",1
"5117","2011",0.258007898200965
"5108","2011",0.28047390115668
"5116","2011",0.494252873563218
"5118","2011",0.307941653160454
"5115","2011",0.580246913580247
"5119","2011",0.340479192938209
"5110","2011",0.380035026269702
"5126","2011",0.463968410661402
"5128","2011",0.421200870567149
"5129","2011",0.353416358128576
"5124","2011",0.395833333333333
"5131","2011",0.252310536044362
"5123","2011",0.359602142310635
"5125","2011",0.302040816326531
"5133","2011",0.284226928371762
"5145","2011",0.366787585650947
"5135","2011",0.202418506834911
"5151","2011",0.323325635103926
"5142","2011",0.339622641509434
"5132","2011",0.449373701190599
"5149","2011",0.558823529411765
"5136","2011",0.335570469798658
"5140","2011",0.666666666666667
"5141","2011",0.472222222222222
"5024","2011",0.303933748615674
"5150","2011",0.274240940254652
"5202","2011",0.201307189542484
"5147","2011",0
"5139","2011",0.351197263397948
"5172","2011",0.315262718932444
"5159","2011",0.169533308192486
"5163","2011",0.87335092348285
"5168","2011",0.589676290463692
"5169","2011",0.5
"5064","2011",0.353180681794993
"5166","2011",0.609375
"5194","2011",0.375085921845773
"5173","2011",0.488372093023256
"5191","2011",0.435082872928177
"5183","2011",0.37037037037037
"5203","2011",0.5625
"5201","2011",0.459770114942529
"5204","2011",0.333333333333333
"5198","2011",0.334728033472803
"5199","2011",0.506713213272424
"5180","2011",0.352504638218924
"5185","2011",0.348837209302326
"5196","2011",0.413793103448276
"5197","2011",0.414258188824663
"5189","2011",0.476190476190476
"5063","2011",0.350929814037193
"5066","2011",0.337552742616034
"5214","2011",1
"5221","2011",0.428571428571429
"5217","2011",0.122423485321674
"5229","2011",0.23900264524346
"5222","2011",0
"5205","2011",0.203225806451613
"5220","2011",1
"5206","2011",0.405333996690751
"5208","2011",0.822335025380711
"28","2013",0.213567243688157
"45","2013",0.0553414514125388
"54","2013",0.12534188539865
"92","2013",0.0611280582359054
"102","2013",0.0489930351266665
"120","2013",0.318335646288316
"162","2013",0.127989657401422
"480","2013",0.149079914475585
"606","2013",0.130570740574731
"1458","2013",0.156530174900994
"1676","2013",0.27162472114871
"2102","2013",0.151514859074745
"1739","2013",0.126994622740121
"2028","2013",0.0552209737498713
"3009","2013",0.160901246470537
"3012","2013",0.132257790955918
"4103","2013",0.0603879523767752
"3098","2013",0.142368173024456
"4513","2013",0.0770004895167912
"5009","2013",0.0735888842259647
"9919","2013",0.0291734277667901
"5036","2013",0.242759330305046
"5035","2013",0.314072056953591
"5080","2013",0.297951271728974
"5078","2013",0.216325906084948
"5963","2013",0.17076797790603
"5104","2013",0.0228447381927646
"5165","2013",0.16174599324389
"5027","2013",0.806986899563319
"3016","2013",0.106123158489418
"5159","2013",0.112454656771498
"5194","2013",0.156087179215458
"5229","2013",0.101587238562254
"6000","2013",0.197407480704532
"6022","2013",0.214300020927473
"6001","2013",0.151477832512315
"6023","2013",0.208333333333333
"6003","2013",0.287823309442194
"6016","2013",0.205488733562587
"6017","2013",0
"6021","2013",0.2791882851785
"6002","2013",0
"6024","2013",0.0671140939597315
"6004","2013",0.272285251215559
"6005","2013",0
"6025","2013",0.0968153967947737
"6006","2013",0.172043010752688
"6028","2013",0.418277680140598
"6026","2013",0.471031417162661
"6008","2013",0.522935779816514
"6035","2013",0.307692307692308
"6027","2013",0.102389078498294
"6009","2013",0
"6010","2013",0.29963932075728
"6031","2013",0.316882655778448
"6011","2013",0.0932007811113084
"6014","2013",0.284829721362229
"6013","2013",0.661016949152542
"6012","2013",0.545454545454545
"6018","2013",0.271493212669683
"6015","2013",0.190927388988539
"6033","2013",0.625
"6034","2013",0
"6019","2013",0
"6020","2013",0
"45","2015",0.483166410660016
"54","2015",0.251867383128398
"102","2015",0.210088465807774
"293","2015",0.238192255477837
"531","2015",0.359099710301709
"804","2015",0.448857936548495
"832","2015",0.297248428645454
"961","2015",0.318335106709063
"303","2015",0.0997550508623153
"1147","2015",0.246820030986958
"1739","2015",0.123764243872121
"1757","2015",0.400729200150675
"1904","2015",0.197954917132808
"2028","2015",0.121621269114041
"2048","2015",0.136029935770521
"4103","2015",0.313587922685843
"4104","2015",0.135769394783951
"4113","2015",0.418750515020366
"4203","2015",0.432950788248018
"4513","2015",0.288733999484086
"5075","2015",0.274940023245198
"5003","2015",0.330771254961829
"5109","2015",0.216651087468319
"5114","2015",0.252536964431277
"5111","2015",0.302700437051183
"5029","2015",0.492998142900483
"9919","2015",0.106068293901639
"5158","2015",0.305365140109648
"5036","2015",0.216825672128463
"5035","2015",0.256596714822034
"5127","2015",0.297678255218361
"5080","2015",0.34844604239507
"5078","2015",0.433935135878063
"5104","2015",0.189886665997607
"5025","2015",0.54077831254305
"5092","2015",0.696977428137531
"5165","2015",0.319174559067279
"5001","2015",0.270734718236742
"5002","2015",0.257009602849592
"5018","2015",0.154262988536336
"5059","2015",0.146273676707017
"5061","2015",0.190571806064868
"5071","2015",0.262450684401612
"5068","2015",0.0889650687655848
"5133","2015",0.277214415149588
"5135","2015",0.140866873065015
"5132","2015",0.339599080826665
"5024","2015",0.234757872153915
"5194","2015",0.271250524361289
"5229","2015",0.587933753943218
"5206","2015",0.265080819162403
"6022","2015",0.290860036339789
"6016","2015",0.171647239091544
"6017","2015",0.174529676521063
"6025","2015",0.206149717809686
"6026","2015",0.323947986147711
"6027","2015",0.310363247863248
"6010","2015",0.344001152960245
"6015","2015",0.149369205236033
"6102","2015",0.219967646203448
"6100","2015",0
"6150","2015",0.364506329819477
"6103","2015",0
"6104","2015",0.494498170620288
"6133","2015",0.309626484504806
"6105","2015",0.380654808452605
"6106","2015",0.342184671092336
"6107","2015",0.437619229301793
"6151","2015",0.424971198156682
"6142","2015",0.283150259509595
"6153","2015",0.51552716805277
"6108","2015",0.526342635807996
"6155","2015",0.273200346921075
"6154","2015",0.357629427792916
"6110","2015",0.144267926148562
"6111","2015",0.357629427792916
"6112","2015",0.265316161393561
"6156","2015",0.458632691844383
"6109","2015",1
"6113","2015",0.449983652828485
"6158","2015",0.134571645185747
"6115","2015",0.342238768884527
"6114","2015",0.570957095709571
"6159","2015",0.602822996084896
"6160","2015",0.516155261160165
"6161","2015",0.288896736026645
"6117","2015",0.621992043469823
"6116","2015",0.450592885375494
"6118","2015",0.385711641680548
"6119","2015",0.231481481481481
"6163","2015",0.636363636363636
"6120","2015",0.206305281434522
"6121","2015",0.163934426229508
"6164","2015",0.163934426229508
"6122","2015",0.333633308204563
"6123","2015",0.281983174757202
"6124","2015",0.350515463917526
"6166","2015",0.4
"6125","2015",0.4
"6167","2015",0.455415976077943
"6126","2015",0.173917332800253
"6168","2015",0.141674333026679
"6169","2015",0.0923279841723456
"6170","2015",0.111527428136526
"6128","2015",0.342025684921982
"6129","2015",0.244040089520288
"6171","2015",0.527683763166162
"6172","2015",0.365765301453147
"6130","2015",0.32723014059373
"6127","2015",0.29853171031445
"6162","2015",0.486089952422247
"6131","2015",0.361252731245448
"6132","2015",0.504504504504504
"6173","2015",0.448047425967626
"6174","2015",0.504504504504504
"6139","2015",0.44275342083217
"6188","2015",0.470588235294118
"6134","2015",0.294117647058823
"6135","2015",0.141255605381166
"6175","2015",0
"6148","2015",0.428169542385596
"6176","2015",0
"6189","2015",0
"6136","2015",0
"6137","2015",0
"6138","2015",0.665034498108168
"6177","2015",0.800670016750419
"6178","2015",0.555860607972137
"6140","2015",0.551287641709842
"6141","2015",0.487143083196463
"6179","2015",0.421052631578947
"6143","2015",0.383771929824561
"6144","2015",0.385896042900705
"6145","2015",0.448683115994977
"6180","2015",0.384615384615385
"6146","2015",0.1
"6182","2015",0.480190586880323
"6147","2015",0.547428741897791
"6181","2015",1
"6183","2015",1
"6149","2015",1
"6185","2015",0.790173981613647
"6186","2015",0.87551867219917
"6187","2015",0.893238434163701
"45","2016",0.272885639893946
"54","2016",0.327377452113805
"89","2016",0.328413180750503
"92","2016",0.255019711968694
"102","2016",0.0949379373559933
"409","2016",0.339295098808202
"531","2016",0.439204811276683
"804","2016",0.236536589410796
"832","2016",0.282796029803492
"961","2016",0.311039914877294
"1364","2016",0.567650566766153
"1458","2016",0.262332608972175
"1739","2016",0.228839908291655
"1757","2016",0.201076759709311
"1904","2016",0.307492246307347
"2048","2016",0.140233599977829
"3009","2016",0.176059181705409
"3012","2016",0.25227317928924
"9918","2016",0.29443254256842
"4103","2016",0.207256741572154
"4104","2016",0.0373253833457011
"4113","2016",0.388574920126211
"4117","2016",0.334346011298103
"4203","2016",0.406771046291319
"4513","2016",0.423650395881218
"5075","2016",0.17028028054319
"5003","2016",0.22785166711318
"5067","2016",0.222772303769285
"5114","2016",0.327049472610884
"5111","2016",0.281437295439484
"5029","2016",0.519867122076466
"5158","2016",0.197298978415178
"5036","2016",0.184658989421543
"5035","2016",0.242976364160142
"5127","2016",0.291816054301903
"5112","2016",0.526332437058164
"5080","2016",0.421057159607055
"5078","2016",0.396956437719899
"5019","2016",0.290526605360107
"5144","2016",0.590993964264281
"5104","2016",0.140239641269649
"5025","2016",0.551685271228393
"5165","2016",0.225041333828559
"5001","2016",0.334668454299776
"5002","2016",0.460994424932844
"5018","2016",0.232022567239452
"5059","2016",0.284454908337746
"5061","2016",0.419013699559631
"5071","2016",0.251872107897687
"5068","2016",0.136344723661371
"5091","2016",0.364013463956109
"5108","2016",0.303351168745255
"5132","2016",0.403940242916302
"5024","2016",0.295004338136685
"5159","2016",0.171821885116975
"5064","2016",0.289920889696033
"5194","2016",0.327605257610563
"6022","2016",0.347456938238736
"6003","2016",0.306405565066999
"6016","2016",0.218131574922531
"6017","2016",0.179065323818538
"6021","2016",0.433280060771277
"6002","2016",0.534865816102068
"6025","2016",0.144510949874645
"6026","2016",0.309902320349944
"6010","2016",0.359744053725236
"6102","2016",0.201143911471607
"6150","2016",0.614922266587376
"6104","2016",0.617078493112547
"6133","2016",0.307911304478887
"6105","2016",0.24910723899327
"6106","2016",0.298821280662631
"6151","2016",0.46312209094164
"6142","2016",0.262047051690871
"6153","2016",0.440174846599921
"6108","2016",0.432964816822204
"6112","2016",0.239155248209843
"6156","2016",0.38283404107031
"6113","2016",0.421503645127279
"6115","2016",0.530151062139324
"6160","2016",0.671359842823798
"6161","2016",0.301256024048491
"6123","2016",0.419327254880134
"6167","2016",0.66112995234321
"6126","2016",0.0313645621181263
"6128","2016",0.257136797514455
"6172","2016",0.278658552651948
"6130","2016",0.294933167287143
"6173","2016",0.313547132547583
"6178","2016",0.415807658973138
"6140","2016",0.395116307366258
"6141","2016",0.442179991357386
"6143","2016",0.433467741935484
"6144","2016",0.463859894309298
"6145","2016",0.39043627886135
"6147","2016",0.281216336367146
"6185","2016",0.489728161104583
"6233","2016",0.235230576685031
"6239","2016",0.380455960710685
"6242","2016",0.0773718145532699
"6224","2016",0.0542235337513832
"6230","2016",0.361702127659574
"6232","2016",0.725219573400251
"6200","2016",0.342857142857143
"6202","2016",1
"6201","2016",0.452944954712811
"6205","2016",0.103440809772116
"6248","2016",0.0647482014388489
"6203","2016",0.253542119629276
"6222","2016",0.75
"6234","2016",0.315895633301092
"6235","2016",0.345893362711755
"6206","2016",0.376493348240644
"6209","2016",0.561115147112241
"6207","2016",0.575036603221083
"6208","2016",0.387100765979291
"6236","2016",0.295198690274159
"6256","2016",0.484197840329973
"6237","2016",0.483907093141472
"6210","2016",0.219772858841216
"6211","2016",0.288119700634066
"6212","2016",0.8125
"6213","2016",0.8125
"6238","2016",0.265895953757225
"6240","2016",0.549854637232037
"6214","2016",0.681706718979892
"6215","2016",0.319734845763552
"6241","2016",0.480769230769231
"6216","2016",0.347433728144388
"6229","2016",0.406864587247902
"6217","2016",0.431707317073171
"6228","2016",0.337378640776699
"6243","2016",0.487058823529412
"6244","2016",0.343499744419833
"6245","2016",0.413793103448276
"6246","2016",0.573161921502839
"6225","2016",0.833333333333333
"6247","2016",0.714285714285714
"6249","2016",0.444444444444444
"6223","2016",0
"6250","2016",0.592592592592593
"6218","2016",0.8125
"6251","2016",0.509803921568627
"6253","2016",0.188905547226387
"6257","2016",0.40109015188633
"6221","2016",0.496196685683238
"6254","2016",0.359855670624557
"6227","2016",0.426241068761355
"6255","2016",0.422794117647059
"6220","2016",0.576923076923077
"6231","2016",0.319415416769117
"89","2017",0.403898056108366
"102","2017",0.196517177545261
"804","2017",0.257092920885812
"1739","2017",0.185357588558758
"1829","2017",0.209513696501137
"3012","2017",0.188381025352751
"4103","2017",0.0936046549490039
"5003","2017",0.186273045526753
"5067","2017",0.257183527727119
"5158","2017",0.145712388355938
"5165","2017",0.18529374533737
"5071","2017",0.091265303845832
"5159","2017",0.100285186049402
"5206","2017",0.294235807860262
"6016","2017",0.0939492635044462
"6017","2017",0.0737327188940092
"6025","2017",0.106421860555114
"6026","2017",0.49065087852744
"6027","2017",0.27741935483871
"6104","2017",0.758542713567839
"6120","2017",0.543793911007026
"6130","2017",0.528529753129019
"6145","2017",0.588578831561414
"6185","2017",0.61965811965812
"6233","2017",0.187986858142123
"6232","2017",0.555555555555556
"6257","2017",0
"6300","2017",1
"6303","2017",1
"6302","2017",0.531645569620253
"6301","2017",0
"45","2019",0.410590732947258
"54","2019",0.253827586856168
"102","2019",0.334790644348985
"162","2019",0.216759080389855
"409","2019",0.241358801195824
"1336","2019",0.303179084325519
"303","2019",0.306568522784739
"2048","2019",0.421872319254675
"9918","2019",0.720996045025997
"4103","2019",0.444933825400793
"4104","2019",0.123945412490644
"4203","2019",0.426504717082439
"5003","2019",0.266958881701745
"5067","2019",0.261002415410657
"5109","2019",0.345715755201052
"5114","2019",0.24051743310372
"5111","2019",0.234264297022025
"5036","2019",0.260503755536971
"5035","2019",0.214089411620015
"5112","2019",0.457227460934448
"5080","2019",0.367060350217773
"5078","2019",0.358676942744552
"5019","2019",0.120439525255614
"5025","2019",0.571991960692461
"5092","2019",0.296149024336558
"5018","2019",0.150012601485404
"5059","2019",0.223192094215449
"5068","2019",0.315013826871605
"5132","2019",0.365737905954709
"5194","2019",0.25441716449794
"5206","2019",0.291637982379468
"6003","2019",0.227481176811915
"6021","2019",0.439583987983166
"6026","2019",0.298858857065155
"6008","2019",0.411764705882353
"6102","2019",0.203813388768965
"6104","2019",0.396286298534834
"6105","2019",0.380120118051959
"6151","2019",0.515236920908931
"6142","2019",0.198944868615958
"6156","2019",0.326116593177029
"6113","2019",0.367401416539297
"6115","2019",0.684864507550875
"6120","2019",0.260579104212071
"6122","2019",0.255477966211116
"6123","2019",0
"6129","2019",0.257070075873985
"6171","2019",0.411834621769496
"6130","2019",0.366976116262864
"6139","2019",0.240196867597341
"6141","2019",0.65816673648927
"6145","2019",0.353696496309438
"6239","2019",0.277224530241126
"6242","2019",0.331932773109244
"6224","2019",0.152588555858311
"6201","2019",0.292292570057566
"6203","2019",0.295650906482407
"6235","2019",0.319526386695159
"6208","2019",0.431872373291916
"6210","2019",0.262695371649318
"6211","2019",0.794578859746189
"6215","2019",0.337912548959048
"6246","2019",0.578068783614826
"6254","2019",0.344784871246312
"6227","2019",0.554286993507947
"6302","2019",0.321416367132359
"6407","2019",0.178986002048481
"6445","2019",0.334513271704969
"6440","2019",0.412286172594467
"6428","2019",0.371389270976616
"6419","2019",0.530612244897959
"6451","2019",0.206303724928367
"6231","2019",0.342697345124069
"6400","2019",0.383690410764878
"6401","2019",0.471964056775686
"6402","2019",0.439024390243902
"6433","2019",0.402617230098146
"6429","2019",0.093167701863354
"6435","2019",0.769230769230769
"6405","2019",0.5
"6406","2019",0.377038626609442
"6439","2019",0.201469450889404
"6436","2019",0.75
"6408","2019",0.358974358974359
"6437","2019",0.247849641565471
"6409","2019",0.355263157894737
"6410","2019",0.472222222222222
"6411","2019",0.472222222222222
"6412","2019",0.472222222222222
"6413","2019",0.472222222222222
"6438","2019",0.472222222222222
"6414","2019",0.227897838899804
"6415","2019",0.295622059587907
"6416","2019",0.297638465357067
"6441","2019",0.237882569587537
"6442","2019",0.453213077790304
"6417","2019",0.423076923076923
"6418","2019",0.529411764705882
"6443","2019",0.598908594815825
"6420","2019",0.62874721822228
"6446","2019",0.453863828758012
"6421","2019",0.335358247881939
"6447","2019",0.226765441600924
"6448","2019",0.699138350888108
"6423","2019",0.863319386331939
"6449","2019",0.20997375328084
"6425","2019",0
"6426","2019",0.289831734915005
"6450","2019",0.120636099046767
"6427","2019",0.201848785871965
"6457","2019",0.435997135699093
"6455","2019",0
"6453","2019",0.378048780487805
"6431","2019",0.365408162689523
"6454","2019",0
"6432","2019",0.641025641025641
"54","2021",0.38984901603998
"89","2021",0.564091645801229
"162","2021",0.304859450360145
"409","2021",0.276402323775802
"832","2021",0.300270213433583
"1336","2021",0.387406806172966
"961","2021",0.377136720049684
"1317","2021",0.471776904355011
"9918","2021",0.510907614303725
"4103","2021",0.682134265964703
"3086","2021",0.573407251843283
"4513","2021",0.418165732817435
"5109","2021",0.219697386431569
"5114","2021",0.24689796447073
"5111","2021",0.257221881727274
"5078","2021",0.606025830760324
"5068","2021",0.554042545765786
"5108","2021",0.25373462389158
"5132","2021",0.389281153688613
"5064","2021",0.469645581543712
"5194","2021",0.284669591959487
"5199","2021",0.449371782070096
"6022","2021",0.702845512586964
"6021","2021",0.274937867686648
"6026","2021",0.466456129561439
"6102","2021",0.298987332990883
"6105","2021",0.288932672200819
"6142","2021",0.211614851850446
"6153","2021",0.430396959568752
"6108","2021",0.484408652481455
"6156","2021",0.398205456706282
"6113","2021",0.410717823313346
"6115","2021",0.593119803619428
"6122","2021",0.369378922166765
"6130","2021",0.43957105389115
"6134","2021",0.52887537993921
"6138","2021",0.758590308370044
"6178","2021",0.604434551423501
"6140","2021",0.607238037906215
"6141","2021",0.538099331917653
"6239","2021",0.309193972895602
"6201","2021",0.449150349849024
"6205","2021",0.409302981679685
"6203","2021",0.357673156921031
"6208","2021",0.63644467307462
"6256","2021",0.453504099573665
"6237","2021",0.327867205144891
"6210","2021",0.341578306335945
"6246","2021",0.412537234791648
"6445","2021",0.760152641511401
"6231","2021",0.374007044043561
"6400","2021",0.459901509545626
"6401","2021",0.390739980165687
"6433","2021",0.530653737879262
"6415","2021",0.287804100087225
"6441","2021",0.199136603411627
"6442","2021",0.225806451612903
"6448","2021",0.517716873653698
"6426","2021",0.554488830062711
"6450","2021",0.411333552825955
"6427","2021",0.0736852953300748
"6457","2021",0.572684143900428
"6431","2021",0.581490206026245
"6504","2021",0.425531914893617
"6505","2021",0.425531914893617
"6542","2021",0.281832741358055
"6541","2021",0.363281438630428
"6501","2021",0.574468085106383
"6508","2021",0.450236633004653
"6502","2021",0.817191070486905
"6516","2021",0.388384062252128
"6515","2021",0.505624960891357
"6555","2021",0.387405758969533
"6503","2021",0.668103638555863
"6531","2021",0.497303067845624
"6568","2021",0.520098453738305
"6566","2021",0.655482532499527
"6519","2021",0.527539636437299
"6506","2021",0.540441176470588
"6507","2021",0.705882352941177
"6513","2021",0.58695652173913
"6509","2021",0
"6528","2021",0.269360269360269
"6514","2021",0.373622721547789
"6537","2021",0.421108576294612
"6512","2021",0.375843117661754
"6526","2021",0.508213669767556
"6517","2021",0.76555023923445
"6518","2021",0.76555023923445
"6521","2021",0.532748515610036
"6522","2021",0.516038492381716
"6527","2021",0.599709028796715
"6524","2021",0
"6523","2021",0
"6525","2021",0.438600441611429
"6532","2021",0.391304347826087
"6529","2021",0
"6530","2021",0
"6543","2021",0.463160830249956
"6539","2021",0.501673353795105
"6535","2021",0.735668789808917
"6533","2021",1
"6534","2021",0.280592361652377
"6549","2021",0.337951933233913
"6545","2021",0.515508394544427
"6536","2021",0.179410508329774
"6538","2021",0.591806839420114
"6564","2021",0.453858708323619
"6553","2021",0.641280321309534
"6540","2021",0.52616303252866
"6544","2021",0.626623376623377
"6546","2021",0.73384030418251
"6547","2021",0.544326777609682
"6563","2021",0.397000147951008
"6550","2021",0.319148936170213
"6551","2021",0.569476082004556
"6565","2021",0.181153554262585
"6552","2021",0.878892733564014
"6554","2021",1
"6561","2021",0.717991125354108
"6556","2021",0.361290322580645
"6560","2021",1
"162","2023",0.567502853913922
"409","2023",0.283077087373758
"832","2023",0.364086456403689
"961","2023",0.342936128905675
"1739","2023",0.260098030882838
"9918","2023",0.634354042481389
"4203","2023",0.652481769658752
"4513","2023",0.436641312737662
"5003","2023",0.122793784643272
"5067","2023",0.118083473371206
"5109","2023",0.505874255022393
"5114","2023",0.482553971789132
"5127","2023",0.253371817356545
"5080","2023",0.520812368951662
"5078","2023",0.497248415643941
"5059","2023",0.169692934597681
"5068","2023",0.47852947991554
"5108","2023",0.527736352056249
"5064","2023",0.488046266400501
"5199","2023",0.752550134654703
"6022","2023",0.575968862356814
"6024","2023",0.5
"6010","2023",0.484636470118566
"6104","2023",0.592100726424906
"6153","2023",0.444782900794824
"6108","2023",0.514330301948041
"6112","2023",0.256771008917314
"6115","2023",0.428200760554258
"6178","2023",0.304750999621504
"6140","2023",0.436914931268895
"6141","2023",0.488661412773706
"6145","2023",0.510664984293839
"6182","2023",0.487862320921843
