"Year","Title","Sex","Age_Class","Strength","Degree","Betweenness","Eigenvector"
"2015","5114","Male","Adult",7.57142857142857,12,0,0.207434359066012
"2016","5114","Male","Adult",3.73333333333333,6,0,0.0288264867239806
"2019","5114","Male","Adult",5,8,0,0.000851433829629191
"2021","5114","Male","Adult",7.13095238095238,17,0,0.438322538981304
"2023","5114","Male","Adult",1.66666666666667,2,0,3.92522289802109e-05
"2011","5115","FemaleJ","Adult",15,21,0,0.457599301212181
"2011","5116","FemaleJ","Adult",15,22,0,0.495526689724398
"2011","5117",NA,"Adult",24.652380952381,38,0.0008073469155636,0.822626401737293
"2011","5118",NA,"Adult",19.2666666666667,33,0.00114374602165701,0.716985491774169
"2011","5119",NA,"Adult",12.3666666666667,22,0.00652226942949433,0.377042749645881
"2011","5123",NA,"Adult",20.1333333333333,32,0.000939096752291153,0.558984658193494
"2011","5124",NA,"Adult",8,12,0,0.270264518466902
"2011","5125",NA,"Juvenile",19.6666666666667,33,0.0113642812108068,0.667424222128602
"2011","5126","FemaleJ","Juvenile",16.0333333333333,25,0.0162009678643914,0.404008007502522
"2010","5127","Male","Adult",3.59047619047619,8,0,0.0884243898447078
"2011","5127","Male","Adult",8.91529581529581,29,0.121126923349006,0.225839903482207
"2015","5127","Male","Adult",6.41904761904762,9,0,0.2464271096786
"2016","5127","Male","Adult",4.55238095238095,13,0,0.135164467816829
"2023","5127","Male","Adult",9.5,10,0,0.872883089052787
"2011","5128","FemaleJ","Adult",17.3190476190476,28,0.0214096904009653,0.450037954588709
"2011","5129",NA,"Adult",13.5190476190476,24,0.00126057083404394,0.392532061588171
"2011","5130","FemaleJ","Adult",23.9190476190476,38,0.000968510457870824,0.818867129806776
"2011","5131","FemaleJ","Adult",23.9047619047619,38,0.000773826184974261,0.804076373668241
"2011","5132",NA,"Adult",8,10,0,0.114203733560677
"2015","5132",NA,"Adult",1.66666666666667,2,0,0.0267181807787481
"2016","5132",NA,"Adult",8.46666666666667,11,0,0.143114870271094
"2019","5132",NA,"Adult",7.66666666666667,12,0,0.00148368711738401
"2021","5132",NA,"Adult",5.36991341991342,14,0,0.503423149180634
"2011","5133",NA,"Adult",18.9190476190476,32,0.000122598999003493,0.687647045081127
"2015","5133",NA,"Adult",2.56666666666667,4,0,0.10719730282732
"2011","5135","FemaleJ","Adult",13.7,25,0.0204383636575589,0.320605929516925
"2015","5135","FemaleJ","Adult",2.5,3,0,0.0173401091226016
"2011","5136","FemaleJ","Adult",12.1666666666667,21,0.00127469354448201,0.275387454073504
"2010","5137","Male","Adult",4.36666666666667,8,0,0.0660515813961493
"2011","5137","Male","Adult",5.85238095238095,11,0.000211925834925019,0.160303872273051
"2011","5139",NA,"Adult",9.61904761904762,17,0.00153489303574044,0.226345372092255
"2011","5140",NA,"Adult",4,5,0,0.0498147307070708
"2011","5141",NA,"Adult",6,9,3.13853493189379e-05,0.148436672666922
"2011","5142",NA,"Adult",6.22222222222222,9,0,0.0883165589595187
"2010","5144","FemaleJ","Adult",8.97936507936508,18,0,0.755944935563617
"2011","5144","FemaleJ","Adult",10.9333333333333,20,0.00102872005765735,0.355874440744567
"2016","5144","FemaleJ","Adult",18.1619047619048,34,0,0.905780516903545
"2011","5145",NA,"Adult",10.6857142857143,18,0.0012486885407606,0.313749960835888
"2011","5146",NA,"Adult",14.2064213564214,33,0.0730337078651685,0.391169314304736
"2011","5147",NA,"Adult",1.33333333333333,2,0,0.0264600851654249
"2010","5148",NA,"Adult",3.47460317460317,10,0,0.104631601240819
"2011","5148",NA,"Adult",8.46666666666667,15,0,0.294006565613264
"2011","5149",NA,"Adult",6.66666666666667,9,0,0.127356123347881
"2011","5150",NA,"Adult",16.5666666666667,30,0.00444037476552698,0.587284197392717
"2011","5151",NA,"Adult",6.36666666666667,12,0.0154206682987048,0.106094757362698
"2010","5154",NA,"Adult",0.5,1,0,0.000110378293959168
"2011","5154",NA,"Adult",15.5190476190476,25,6.67530044217007e-05,0.63176091553416
"2010","5158","Male","Adult",5.30238095238095,11,0,0.127302370074642
"2011","5158","Male","Adult",4.3522755022755,18,0.0295346598874312,0.00666748914425934
"2015","5158","Male","Adult",1,1,0,0
"2016","5158","Male","Adult",16.1100288600289,51,0.121905150596426,0.600963980877302
"2017","5158","Male","Adult",8,8,0.124137931034483,0.39870161031831
"2011","5159","Male","Adult",3.18571428571429,6,0,0.000634933004199373
"2013","5159","Male","Adult",3.05714285714286,6,0,0.254712535291031
"2016","5159","Male","Adult",10.6604617604618,37,0.0545436256006726,0.143266020471322
"2017","5159","Male","Adult",15,15,0.0542020548167475,0.97887133091127
"2010","5161","Male","Adult",5.63571428571429,12,0,0.133841302303525
"2011","5161","Male","Adult",5.10476190476191,12,0,0.00169543481921857
"2011","5163",NA,"Adult",3.36666666666667,8,0,0.000414253066996225
"2010","5165","Male","Adult",1.66666666666667,2,0,0.0371403861273509
"2011","5165","Male","Adult",0.285714285714286,1,0,0.000160875096048458
"2013","5165","Male","Adult",5.36904761904762,13,0.00546448087431694,0.404673078222973
"2015","5165","Male","Adult",1.16666666666667,2,0,0.0319416220171176
"2016","5165","Male","Adult",10.3736652236652,35,0.00437126963972601,0.151037337318194
"2017","5165","Male","Adult",14,14,0.01734155649448,0.972380901128172
"2011","5166","FemaleJ","Adult",1.73333333333333,3,0,6.77811875878751e-05
"2011","5168","FemaleJ","Adult",1.83571428571429,5,0,0.000657545625132817
"2011","5169",NA,"Adult",1.33333333333333,2,0,5.47441921909865e-05
"2011","5170","FemaleJ","Adult",12.3333333333333,22,0.00138723243989706,0.190622393011183
"2011","5172",NA,"Adult",12.9523809523809,22,0.00226328223001376,0.286857021650293
"2011","5173",NA,"Adult",9.66666666666667,12,0,0.185098009186113
"2011","5179",NA,"Adult",7.3547619047619,17,0.00228876414457985,0.166765328586752
"1990","518",NA,"Adult",4.1,9,0.000898818695428865,0.238358977488414
"1998","518",NA,"Adult",2.81733821733822,10,0.0328664799253035,0.14690208612522
"2011","5180","FemaleJ","Adult",24.0666666666667,30,0,0.839467913408263
"2011","5183","FemaleJ","Adult",14.4,18,0,0.300840595380395
"2010","5184","FemaleJ","Adult",7.01497946497947,22,0.0599923885638171,0.218130443100709
"2011","5184","FemaleJ","Adult",20.0666666666667,26,0,0.759802612066855
"2011","5185","FemaleJ","Adult",23.9555555555556,33,0,0.861380235547746
"2011","5189","FemaleJ","Adult",8,11,0,0.247088230897221
"2011","5191","FemaleJ","Adult",29.7333333333333,39,6.27706986378758e-05,0.935814219020505
"2010","5193","FemaleJ","Adult",5.52554112554112,17,0.00612046683475255,0.174146381692172
"2011","5193","FemaleJ","Adult",1.33333333333333,2,0,0.0301057139812299
"2011","5194","Male","Adult",19.4,25,6.27706986378758e-05,0.444062086544026
"2013","5194","Male","Adult",2,2,0,5.91081374491458e-17
"2015","5194","Male","Adult",1.83333333333333,3,0.0134935487048163,0.00616906000614163
"2016","5194","Male","Adult",17.0134920634921,46,0.0273898059132958,0.676330987631811
"2019","5194","Male","Adult",12,22,0.00139982070937646,0.00371915333586642
"2021","5194","Male","Adult",6.65404040404041,18,0.0253535353535354,0.419222513418409
"2011","5196",NA,"Adult",4.33333333333333,7,0,0.124518823756776
"2011","5197",NA,"Adult",21.4,28,0,0.784450683334578
"2011","5198",NA,"Adult",10.0666666666667,13,0,0.222994162991133
"2011","5199","FemaleJ","Adult",11.0666666666667,14,0,0.26948026557129
"2021","5199","FemaleJ","Adult",4.88571428571429,10,0.00486685032139578,0.0314452132497545
"2023","5199","FemaleJ","Adult",2.56666666666667,6,0,0.00607443207442754
"1989","52",NA,"Juvenile",1.96666666666667,4,0,0.131294787184976
"2011","5201",NA,"Adult",8.4,10,0,0.209358396999586
"2011","5202",NA,"Adult",8.28571428571429,15,0.00817558145409504,0.137475464372811
"2011","5203",NA,"Adult",7.33333333333333,9,0,0.14793907000761
"2011","5204",NA,"Adult",2,3,0,0.0374904179925203
"2011","5205",NA,"Adult",2.61904761904762,5,0,0.000349837646631358
"2011","5206","FemaleJ","Adult",1.66666666666667,2,0,0.000365501379702924
"2015","5206","FemaleJ","Adult",8.36161616161616,28,0.0678781312584129,0.43458237896575
"2017","5206","FemaleJ","Adult",10,10,0.0145816702038591,0.66287032071345
"2019","5206","FemaleJ","Adult",2.5,4,0,0.000332586452214512
"2011","5208",NA,"Adult",2.15,6,0,0.000197491839483616
"2011","5214",NA,"Adult",1,3,0,5.77238747450053e-05
"2011","5217",NA,"Adult",4.75238095238095,10,0.021718661728705,0.00135281497702971
"2011","5220","FemaleJ","Adult",1.66666666666667,2,0,0.000365501379702924
"2011","5221",NA,"Adult",1.66666666666667,2,0,5.22510456644666e-05
"2011","5222",NA,"Adult",1.57142857142857,4,0,0.0014256120919856
"2010","5223","FemaleJ","Adult",8.57539682539682,23,0.0203938918224633,0.215005592892447
"2011","5228",NA,"Adult",1,1,0,3.62053012390127e-05
"2011","5229","FemaleJ","Juvenile",2.82142857142857,6,0.021718661728705,0.00141973282236225
"2013","5229","FemaleJ","Adult",1.00793650793651,3,0.00382513661202186,0.0230910338773764
"2015","5229","FemaleJ","Adult",3.96666666666667,6,0,0.139072979157467
"1990","531","FemaleJ","Adult",3.54365079365079,10,0.0669534326313987,0.119792067964079
"1993","531","FemaleJ","Adult",1.58333333333333,3,0.0377358490566038,0.00739049799197601
"1994","531","FemaleJ","Adult",8.45,22,0.271764705882353,0.528036166843248
"1995","531","FemaleJ","Adult",5,5,0.00208333333333333,0.933968943717099
"1996","531","FemaleJ","Adult",1.92871572871573,8,0.109793351302785,0.00238172390142363
"1999","531","FemaleJ","Adult",5.57484182484183,20,0.0612280701754386,0.246148218493362
"2001","531","FemaleJ","Adult",7.66666666666667,8,0,6.92860862922366e-16
"2002","531","FemaleJ","Adult",1,1,0,9.74539620038946e-05
"2006","531","FemaleJ","Adult",1,1,0,0.242842179928366
"2011","531","FemaleJ","Adult",0.666666666666667,1,0,0.000434751481057418
"2015","531","FemaleJ","Adult",4.57142857142857,10,0.0123116320299419,0.138208038868585
"2016","531","FemaleJ","Adult",4.15238095238095,8,0,0.00552566238861021
"1990","532",NA,"Adult",2.11904761904762,4,0,0.124416037340579
"1990","537",NA,"Juvenile",1,1,0,0
"1989","54","FemaleJ","Adult",2.41666666666667,5,0.03828197945845,0.134192841797808
"1990","54","FemaleJ","Adult",2.63333333333333,4,0,0.02909530177123
"1993","54","FemaleJ","Adult",3.38333333333333,8,0.367924528301887,0.223403065009245
"1995","54","FemaleJ","Adult",5,5,0.0125,0.865422484137026
"1997","54","FemaleJ","Adult",3.78888888888889,13,0.0928381962864721,0.0860857372747276
"1998","54","FemaleJ","Adult",3.02741147741148,11,0.0430905695611578,0.0914327846755341
"1999","54","FemaleJ","Adult",7.26587301587302,18,0.110877192982456,0.194011588308209
"2003","54","FemaleJ","Adult",1,1,0,0
"2010","54","FemaleJ","Adult",3.5,4,0.000222000222000222,0.00380795778986992
"2011","54","FemaleJ","Adult",3.23809523809524,5,0,0.000433677563037163
"2015","54","FemaleJ","Adult",3.16666666666667,7,0.00187136806855117,0.110716196910117
"2016","54","FemaleJ","Adult",15.3992063492064,42,0,0.692545632744444
"2019","54","FemaleJ","Adult",10.6,19,0,0.00332819220332804
"2021","54","FemaleJ","Adult",5.15238095238095,12,0,0.350093596776281
"1990","544",NA,"Adult",1.73333333333333,3,0,0.0239103285776701
"1990","545",NA,"Adult",0.666666666666667,1,0,0.00143758718115934
"1990","547","FemaleJ","Adult",1.37460317460317,4,0,0.0207728598435675
"1990","549","Male","Adult",0.5,1,0,0.0486090311121759
"1994","549","Male","Adult",2.9,6,0.00941176470588235,8.3012490641137e-17
"1996","549","Male","Adult",4.76746031746032,12,0.0611859838274933,0.231815614173399
"1998","549","Male","Adult",2.12222222222222,7,0,0.163815931713414
"1999","549","Male","Adult",5.40021645021645,12,0.0110526315789474,0.0978955967866188
"2002","549","Male","Adult",4.4,8,0.000378044347509996,0.0589296536116398
"1990","554",NA,"Adult",3.5,6,0,0.108009135967925
"1990","555",NA,"Adult",0.8,2,0,0.00963286028809432
"1990","558","Male","Adult",4.33333333333333,5,0,0.00703969083860999
"2006","56",NA,"Adult",4.11904761904762,7,0.0988505747126437,0.0500631305058971
"1990","561",NA,"Adult",4.33333333333333,5,0,0.00703969083861
"1990","562","Male","Adult",4.33333333333333,5,0,0.00703969083860997
"1990","563",NA,"Adult",4.33333333333333,5,0,0.00703969083860998
"1998","56R",NA,"Adult",0.181818181818182,1,0,0.0231700842161171
"1989","57",NA,"Adult",1,1,0,0
"1990","57",NA,"Adult",7.54285714285714,16,0.0569465844889574,0.472852609618762
"1996","57",NA,"Adult",1.66666666666667,2,0,0.058475336624039
"2001","57",NA,"Adult",10,15,0.0548810135250813,0.701329104482793
"1991","572",NA,"Adult",1,1,NA,1
"1990","59","FemaleJ","Juvenile",7.34194139194139,19,0,0.666159658315867
"1997","59","FemaleJ","Adult",4.83333333333333,7,0,0.933717074480389
"2010","5908","FemaleJ","Juvenile",4.73333333333333,6,0.0199800199800199,0.0172061113886907
"2010","5910",NA,"Juvenile",5,11,0,0.447128543769623
"2010","5919","FemaleJ","Adult",10.1532467532468,27,0.0748085248085248,0.710931615605669
"2010","5926",NA,"Adult",8.16984126984127,19,0,0.642858111496082
"2010","5963",NA,"Adult",6.23333333333333,11,0,0.551710211954631
"2013","5963",NA,"Adult",6.00476190476191,15,0.0681693989071038,0.713367788291773
"2010","5986",NA,"Adult",3.36666666666667,6,0,0.0522807092489397
"1989","6",NA,"Adult",1.83333333333333,3,0,0.0699753536533909
"2013","6000","Male","Adult",5.90238095238095,14,0.00833333333333333,1
"2013","6001","Male","Adult",3.55,9,0.00109289617486339,0.644287112605371
"2013","6002","FemaleJ","Adult",1.16666666666667,2,0,0.0836865480142079
"2016","6002","FemaleJ","Adult",3.26031746031746,8,0.0265282060584074,0.0626102028058605
"2013","6003","Male","Adult",1.36904761904762,4,0.0300546448087432,0.0462798347717259
"2016","6003","Male","Adult",8.67496392496392,33,0.00985236194967739,0.123145540993102
"2019","6003","Male","Adult",7.66666666666667,8,0,0.000169490115990391
"2013","6004","FemaleJ","Adult",2.38571428571429,5,0,0.128471012684276
"2013","6005","Male","Adult",1.16666666666667,2,0,0.0585983126154109
"2013","6006","FemaleJ","Adult",2.51666666666667,5,0,0.124629842718834
"2013","6008",NA,"Adult",1.16666666666667,2,0,0.128876108337941
"2019","6008",NA,"Adult",11,12,0.00423340961098398,1
"2013","6009",NA,"Adult",2,2,0,3.56844792649642e-17
"2013","6010",NA,"Adult",2.56666666666667,6,0,0.242702199657909
"2015","6010",NA,"Adult",6.90238095238095,14,0,0.195997477799322
"2016","6010",NA,"Adult",12.4666666666667,21,0,0.295093193427511
"2023","6010",NA,"Juvenile",4.12619047619048,10,0.00164958857320292,0.0347986675589237
"2013","6011","FemaleJ","Adult",3.56904761904762,8,0.00159380692167577,0.562310978973521
"2013","6012",NA,"Adult",1.06666666666667,2,0,0.0334204668011452
"2013","6013",NA,"Adult",2.06666666666667,3,0,0.0441291652435768
"2013","6014","Male","Adult",2.48571428571429,6,0,0.434192856607879
"2013","6015",NA,"Adult",3.85238095238095,9,0,0.643078453688785
"2015","6015",NA,"Adult",8.35238095238095,14,0,0.402685384155868
"2013","6016","Male","Adult",3.45,8,0.0327868852459016,0.239716180042094
"2015","6016","Male","Adult",1.06666666666667,2,0.0135920417610558,0.00644929800881084
"2016","6016","Male","Adult",4.53571428571429,12,0,0.0875526443212283
"2017","6016","Male","Adult",11,11,0.00563218390804598,0.769144210022562
"2013","6017","Male","Adult",1.08571428571429,3,0,0.0726764639622527
"2015","6017","Male","Adult",2.45238095238095,5,0,0.0710628259997007
"2016","6017","Male","Adult",4.95714285714286,11,9.06947215672048e-05,0.0197447565379877
"2017","6017","Male","Adult",6,6,0.000459770114942529,0.423090321976759
"2013","6018",NA,"Adult",4.35238095238095,9,0.0879781420765027,0.159118718212733
"2013","6019",NA,"Adult",1,1,0,0
"2013","6020",NA,"Adult",1,1,0,0
"2013","6021",NA,"Adult",3.37142857142857,9,0.00437158469945355,0.285321648685883
"2016","6021",NA,"Adult",3.5,6,0,0.04727141218879
"2019","6021",NA,"Adult",4.33333333333333,6,0,0.00140971327318508
"2021","6021",NA,"Adult",8.22368742368743,23,0.0252984389348026,0.49424881097671
"2013","6022",NA,"Adult",4,6,0,0.834716501268588
"2015","6022",NA,"Adult",6.96111111111111,18,0.00712433106799304,0.193934384604244
"2016","6022",NA,"Adult",11.352380952381,18,0,0.276568169561241
"2021","6022",NA,"Adult",2.96666666666667,6,0,0.0390074187851978
"2023","6022",NA,"Adult",4.45952380952381,8,0,0.0162927532199328
"2013","6023",NA,"Adult",4,6,0,0.834716501268588
"2013","6024",NA,"Adult",3.26666666666667,6,0,0.225128419668493
"2023","6024",NA,"Adult",4,5,0.100605496040987,0.00584375212719272
"2013","6025","FemaleJ","Adult",4.33333333333333,9,0,0.556599853162731
"2015","6025","FemaleJ","Adult",0.666666666666667,1,0,0.000479237457831409
"2016","6025","FemaleJ","Adult",7.71190476190476,19,0,0.167583590303211
"2017","6025","FemaleJ","Adult",14,14,0.0395986097860161,0.970430249904714
"2015","6026","FemaleJ","Adult",16.5904761904762,45,0.0956498900160872,0.955982210496836
"2016","6026","FemaleJ","Adult",5.88333333333333,12,0.050864623012274,0.0052206293531252
"2017","6026","FemaleJ","Adult",3,3,0,9.05783643929798e-17
"2019","6026","FemaleJ","Adult",13.6230158730159,41,0.500597646106115,0.00931069038683727
"2021","6026","FemaleJ","Adult",7.99668387168387,30,0.0242194674012856,0.839034719229666
"2013","6027",NA,"Adult",2,2,0,3.86124365379868e-17
"2015","6027",NA,"Adult",1.83333333333333,3,0,0.0163836128700561
"2017","6027",NA,"Adult",11,11,0.0199478723841542,0.741162138091566
"2013","6028",NA,"Adult",2.38571428571429,5,0,0.128471012684276
"2013","6031",NA,"Adult",3.56904761904762,8,0.00159380692167577,0.562310978973521
"2013","6033",NA,"Adult",3.06666666666667,5,0,0.482768640023556
"2013","6034",NA,"Adult",2.56666666666667,5,0,0.210284582535963
"2013","6035","Male","Adult",2.2,5,0,0.256991489737778
"1993","604",NA,"Adult",3.33333333333333,4,0,0.150499430560273
"1993","605",NA,"Adult",2.66666666666667,3,0,0.143833071627237
"1993","606","Male","Adult",2.66666666666667,3,0,0.143833071627237
"1997","606","Male","Adult",2.5,3,0,0.130257775502873
"2001","606","Male","Adult",9.33333333333333,10,5.13610683102209e-05,0.875511064052734
"2002","606","Male","Adult",12,14,0,0.237416013591981
"2003","606","Male","Adult",6,6,0.00168010752688172,2.1686964888423e-16
"2010","606","Male","Adult",7.91746031746032,18,0.0325365111079397,0.174159605218127
"2011","606","Male","Adult",5.66666666666667,8,0,0.150120276531434
"2013","606","Male","Adult",5.45238095238095,11,0,0.993421763105157
"1993","607",NA,"Adult",2.66666666666667,3,0,0.000106654991852274
"1989","61","FemaleJ","Adult",7.41111111111111,14,0.110907146029933,0.635226415375468
"1990","61","FemaleJ","Adult",4.06111111111111,14,0.0337827426810478,0.172475211471627
"1993","61","FemaleJ","Adult",6.81666666666667,12,0.00979680696661829,0.9062720141212
"2015","6100",NA,"Adult",0.5,1,0,0.0314112806414609
"2015","6102","Male","Adult",3.75,9,0.0268886043533931,0.175748957409989
"2016","6102","Male","Adult",3.65238095238095,6,0.0134228187919463,0.00931009882759587
"2019","6102","Male","Adult",7.66666666666667,8,0,0.000169490115990482
"2021","6102","Male","Adult",5.03354978354978,15,0.00835629017447199,0.375800639610553
"2015","6103","FemaleJ","Adult",1.73333333333333,3,0,0.0190863246495517
"2015","6104",NA,"Adult",6.5984126984127,17,0.00464558915263141,0.328269727669188
"2016","6104",NA,"Adult",2.16666666666667,3,0,0.00546396121429465
"2017","6104",NA,"Adult",2,2,0,2.26445910982449e-17
"2019","6104",NA,"Adult",10.9214285714286,19,0.00363408521303258,0.00409123839243459
"2023","6104",NA,"Adult",1.68571428571429,4,0,0.0145831411636514
"2015","6105","Male","Adult",2.06666666666667,3,0.00354575002462326,0.0039611720009377
"2016","6105","Male","Adult",16.875468975469,61,0.164771720308633,0.577335280791808
"2019","6105","Male","Adult",5.83333333333333,8,0,0.00157232204320258
"2021","6105","Male","Adult",8.79477156830098,36,0.132667584940312,0.66967513849303
"2015","6106","FemaleJ","Adult",2.45238095238095,4,0,0.0732969544328698
"2016","6106","FemaleJ","Adult",5.33333333333333,7,0,0.043946035983358
"2015","6107",NA,"Juvenile",4.76904761904762,9,0,0.101708145496225
"2015","6108",NA,"Adult",2.78571428571429,5,0,0.108823500198251
"2016","6108",NA,"Adult",13.4333333333333,23,0.00169296813592116,0.225860752877685
"2021","6108",NA,"Adult",6.93808968808969,20,0.00182506887052342,0.783425012926767
"2023","6108",NA,"Adult",9.5984126984127,21,0,0.0618557340155713
"2015","6109",NA,"Adult",5,5,0,0.103067687607099
"2015","6110","Male","Adult",7.23571428571429,15,0.000147739584359303,0.284693707152388
"2015","6111","FemaleJ","Adult",10.0190476190476,12,0.0136905348172954,0.282642741197768
"2015","6112","Male","Adult",9.33333333333333,16,0,0.562197579070265
"2016","6112","Male","Adult",17.1007936507937,49,0.0363685833484491,0.67845096033673
"2023","6112","Male","Adult",10.5,11,0,0.948517787151647
"2015","6113","FemaleJ","Adult",6.28571428571429,7,0.0122131389737024,0.153262333147901
"2016","6113","FemaleJ","Adult",22.634126984127,56,0.000136042082350807,0.825214577029541
"2019","6113","FemaleJ","Adult",9.05476190476191,22,0.0239146680529704,0.00301715114861649
"2021","6113","FemaleJ","Adult",2.74951714951715,10,0.000826446280991736,0.140723004225487
"2015","6114","FemaleJ","Adult",3.9,7,0,0.147591842946389
"2015","6115","FemaleJ","Juvenile",8.96984126984127,21,0.0621819495058932,0.512606542763518
"2016","6115","FemaleJ","Juvenile",17.5404761904762,40,0,0.815247242749112
"2019","6115","FemaleJ","Adult",3.96666666666667,8,0,0.00117551615808558
"2021","6115","FemaleJ","Adult",5.17243867243867,15,0.011558769513315,0.335968003345654
"2023","6115","FemaleJ","Adult",7.48095238095238,19,0.0103596010675657,0.0241409748792977
"2015","6116","FemaleJ","Juvenile",5.83333333333333,11,0.0146754653796907,0.138925136876725
"2015","6117",NA,"Calf",7.17222222222222,18,0.00514790373945304,0.417006194838834
"2015","6118","FemaleJ","Adult",3.83571428571429,9,0.0413670836206047,0.0983502997391396
"2015","6119",NA,"Adult",2.4,5,0.00116550116550117,0.0395265972085103
"2015","6120","FemaleJ","Adult",6.31522366522367,23,0.116041235759546,0.319580163463798
"2017","6120","FemaleJ","Adult",5,5,0,0.274816363470408
"2019","6120","FemaleJ","Adult",4.33333333333333,6,0,0.00140971327318512
"2015","6121",NA,"Adult",3.9,5,0,0.0212619925515323
"2015","6122","Male","Adult",5.60634920634921,16,0.0371975442397978,0.226089454215303
"2019","6122","Male","Adult",7.66666666666667,8,0,0.00016949011599047
"2021","6122","Male","Adult",4.17878787878788,12,0.00775941230486685,0.329219644900947
"2015","6123","Male","Adult",2.66666666666667,3,0,0.0110309953660952
"2016","6123","Male","Adult",14.1666666666667,22,0,0.282572497690897
"2019","6123","Male","Adult",7.66666666666667,8,0,0.000169490115990447
"2015","6124","FemaleJ","Adult",5.06666666666667,9,0.0401851669457303,0.115355711488256
"2015","6125",NA,"Adult",2.66666666666667,3,0,0.0110309953660952
"2015","6126",NA,"Adult",8.5968253968254,21,0.00776453593355002,0.328170874208955
"2016","6126",NA,"Adult",0.666666666666667,1,0,0.00278393397364942
"2015","6127","FemaleJ","Adult",9.45180375180375,31,0.091171739059063,0.478167430711012
"2015","6128","FemaleJ","Adult",16.0666666666667,42,0.0492153386519584,0.872287667982911
"2016","6128","FemaleJ","Adult",15.3746031746032,54,0.0408331568566468,0.58063123088432
"2015","6129",NA,"Adult",7.80873015873016,16,9.84930562395351e-05,0.398111405508683
"2019","6129",NA,"Adult",4.33333333333333,6,0,0.00103146472011969
"1993","613",NA,"Adult",0.666666666666667,1,0,0.00084966114916858
"2015","6130","FemaleJ","Adult",17.1515873015873,45,0.0984339604057914,1
"2016","6130","FemaleJ","Adult",4.88333333333333,10,0.0244271116754338,0.00518180815479969
"2017","6130","FemaleJ","Adult",3,3,0,4.52891821964899e-17
"2019","6130","FemaleJ","Adult",12.2079365079365,34,0.0851043351375925,0.00914643429144822
"2021","6130","FemaleJ","Adult",9.99713391183979,38,0.0705922865013774,0.94233012747532
"2015","6131","FemaleJ","Adult",8.11666666666667,15,0,0.615676988462972
"2015","6132",NA,"Calf",9.08571428571429,13,0,0.742755636868955
"2015","6133","Male","Adult",7.21666666666667,14,0.0135920417610558,0.563619576293452
"2016","6133","Male","Adult",13.3746031746032,37,0,0.654163244467758
"2015","6134","FemaleJ","Adult",2.33333333333333,4,0,0.0599623311252421
"2021","6134","FemaleJ","Adult",3.16666666666667,7,0.000275482093663912,0.0115702860729977
"2015","6135",NA,"Adult",2.41904761904762,6,0,0.113836360878908
"2015","6136",NA,"Adult",1,1,0,0
"2015","6137",NA,"Adult",1,1,0,0
"2015","6138","Male","Adult",4.67380952380952,11,0,0.238484818058454
"2021","6138","Male","Adult",2.16666666666667,4,0,0.0193103764693683
"2015","6139","Male","Adult",3.15,9,0,0.201939814274043
"2019","6139","Male","Adult",7.66666666666667,8,0,0.000169490115990379
"2015","6140","FemaleJ","Adult",7.61666666666667,15,0,0.387319466020262
"2016","6140","FemaleJ","Adult",7.352886002886,26,0.00139950592970727,0.135880917484557
"2021","6140","FemaleJ","Adult",2.00793650793651,6,0,0.0946333195333428
"2023","6140","FemaleJ","Adult",8.4452380952381,23,0.00698649278062413,0.143153004183767
"2015","6141","FemaleJ","Adult",6.33333333333333,9,0,0.165735999681314
"2016","6141","FemaleJ","Adult",3.5,4,0,0.0292559156128805
"2019","6141","FemaleJ","Adult",4.13333333333333,8,0,0.00247954084884487
"2021","6141","FemaleJ","Adult",4.50252525252525,12,0,0.402541467546233
"2023","6141","FemaleJ","Adult",4.98968253968254,16,0.00853843063903613,0.0341108165981594
"2015","6142",NA,"Adult",4.90238095238095,10,0,0.122786703478213
"2016","6142",NA,"Adult",10.6944444444444,34,0.000717999879073705,0.233671320565977
"2019","6142",NA,"Adult",6.1,12,0.044573268921095,0.00078372660566162
"2021","6142",NA,"Adult",3.68234820734821,16,0.0570936639118457,0.208866434457286
"2015","6143",NA,"Juvenile",3.66666666666667,5,0,0.0595599034088684
"2016","6143",NA,"Juvenile",4.16666666666667,6,0,0.0847237313588527
"2015","6144",NA,"Adult",1.66666666666667,2,0,0.0267181807787481
"2016","6144",NA,"Adult",13.4333333333333,21,9.06947215672048e-05,0.254228672392407
"2015","6145","FemaleJ","Juvenile",7.03333333333333,15,0.0269870974096326,0.319480412146446
"2016","6145","FemaleJ","Juvenile",3.45238095238095,7,0,0.0129011118584567
"2017","6145","FemaleJ","Juvenile",3,3,0,9.05783643929798e-17
"2019","6145","FemaleJ","Adult",11.9,19,0,0.00362655844780027
"2023","6145","FemaleJ","Adult",4.85238095238095,10,0,0.0565696145362622
"2015","6146","FemaleJ","Adult",6,8,0,0.14284636364173
"2015","6147","FemaleJ","Juvenile",3.08571428571429,6,0,0.163697799370537
"2016","6147","FemaleJ","Juvenile",16.5796536796537,54,0.0390748669272159,0.637674758771305
"2015","6148",NA,"Adult",6.20952380952381,16,0.0403329065300896,0.267397362698493
"2015","6149",NA,"Juvenile",0.666666666666667,1,0,0.0103233141552346
"2015","6150","FemaleJ","Adult",7.33174603174603,19,0.00686168291802095,0.340072612088829
"2016","6150","FemaleJ","Adult",2.16666666666667,3,0,0.00546396121429468
"2015","6151",NA,"Adult",3.11904761904762,5,0,0.0743923048909844
"2016","6151",NA,"Adult",5.33333333333333,7,0,0.0439460359833581
